 7  1.0000E+00       2    0  272  1.5724E+03   7.885  1.4859E-01  0.0000E+00 
 7  1.9953E+00       2    0  272  1.5724E+03   7.885  1.0514E-01  0.0000E+00 
 7  3.9811E+00       2    0  272  1.5724E+03   7.885  7.4352E-02  0.0000E+00 
 7  7.9433E+00       2    0  272  1.5724E+03   7.885  5.2525E-02  0.0000E+00 
 7  1.5849E+01       2    0  272  1.5724E+03   7.885  3.7029E-02  0.0000E+00 
 7  3.1623E+01       2    0  272  1.5724E+03   7.885  2.5999E-02  0.0000E+00 
 7  6.3096E+01       2    0  272  1.5724E+03   7.885  1.8115E-02  0.0000E+00 
 7  1.2589E+02       2    0  272  1.5724E+03   7.885  1.2442E-02  0.0000E+00 
 7  2.5119E+02       2    0  272  1.5724E+03   7.885  8.3329E-03  0.0000E+00 
 7  5.0119E+02       2    0  272  1.5724E+03   7.885  5.3574E-03  0.0000E+00 
 7  1.0000E+00       2    1  272  1.5547E+03   7.975  8.8709E-02  0.0000E+00 
 7  1.9953E+00       2    1  272  1.5547E+03   7.975  6.2769E-02  0.0000E+00 
 7  3.9811E+00       2    1  272  1.5547E+03   7.975  4.4392E-02  0.0000E+00 
 7  7.9433E+00       2    1  272  1.5547E+03   7.975  3.1365E-02  0.0000E+00 
 7  1.5849E+01       2    1  272  1.5547E+03   7.975  2.2117E-02  0.0000E+00 
 7  3.1623E+01       2    1  272  1.5547E+03   7.975  1.5537E-02  0.0000E+00 
 7  6.3096E+01       2    1  272  1.5547E+03   7.975  1.0836E-02  0.0000E+00 
 7  1.2589E+02       2    1  272  1.5547E+03   7.975  7.4548E-03  0.0000E+00 
 7  2.5119E+02       2    1  272  1.5547E+03   7.975  5.0056E-03  0.0000E+00 
 7  5.0119E+02       2    1  272  1.5547E+03   7.975  3.2295E-03  0.0000E+00 
 7  1.0000E+00       2    3  272  1.5398E+03   8.052  1.0031E-02  0.0000E+00 
 7  1.9953E+00       2    3  272  1.5398E+03   8.052  7.0983E-03  0.0000E+00 
 7  3.9811E+00       2    3  272  1.5398E+03   8.052  5.0210E-03  0.0000E+00 
 7  7.9433E+00       2    3  272  1.5398E+03   8.052  3.5486E-03  0.0000E+00 
 7  1.5849E+01       2    3  272  1.5398E+03   8.052  2.5038E-03  0.0000E+00 
 7  3.1623E+01       2    3  272  1.5398E+03   8.052  1.7610E-03  0.0000E+00 
 7  6.3096E+01       2    3  272  1.5398E+03   8.052  1.2309E-03  0.0000E+00 
 7  1.2589E+02       2    3  272  1.5398E+03   8.052  8.5011E-04  0.0000E+00 
 7  2.5119E+02       2    3  272  1.5398E+03   8.052  5.7436E-04  0.0000E+00 
 7  5.0119E+02       2    3  272  1.5398E+03   8.052  3.7379E-04  0.0000E+00 
 7  1.0000E+00       2    4  272  1.5320E+03   8.093  3.3683E-04  0.0000E+00 
 7  1.9953E+00       2    4  272  1.5320E+03   8.093  2.3835E-04  0.0000E+00 
 7  3.9811E+00       2    4  272  1.5320E+03   8.093  1.6859E-04  0.0000E+00 
 7  7.9433E+00       2    4  272  1.5320E+03   8.093  1.1914E-04  0.0000E+00 
 7  1.5849E+01       2    4  272  1.5320E+03   8.093  8.4045E-05  0.0000E+00 
 7  3.1623E+01       2    4  272  1.5320E+03   8.093  5.9088E-05  0.0000E+00 
 7  6.3096E+01       2    4  272  1.5320E+03   8.093  4.1270E-05  0.0000E+00 
 7  1.2589E+02       2    4  272  1.5320E+03   8.093  2.8467E-05  0.0000E+00 
 7  2.5119E+02       2    4  272  1.5320E+03   8.093  1.9191E-05  0.0000E+00 
 7  5.0119E+02       2    4  272  1.5320E+03   8.093  1.2449E-05  0.0000E+00 
 7  1.0000E+00       2    5  272  1.4790E+03   8.383  6.3256E-05  0.0000E+00 
 7  1.9953E+00       2    5  272  1.4790E+03   8.383  4.4591E-05  0.0000E+00 
 7  3.9811E+00       2    5  272  1.4790E+03   8.383  3.1303E-05  0.0000E+00 
 7  7.9433E+00       2    5  272  1.4790E+03   8.383  2.1796E-05  0.0000E+00 
 7  1.5849E+01       2    5  272  1.4790E+03   8.383  1.4943E-05  0.0000E+00 
 7  3.1623E+01       2    5  272  1.4790E+03   8.383  9.9607E-06  0.0000E+00 
 7  6.3096E+01       2    5  272  1.4790E+03   8.383  6.3334E-06  0.0000E+00 
 7  1.2589E+02       2    5  272  1.4790E+03   8.383  3.7550E-06  0.0000E+00 
 7  2.5119E+02       2    5  272  1.4790E+03   8.383  2.0364E-06  0.0000E+00 
 7  5.0119E+02       2    5  272  1.4790E+03   8.383  1.0025E-06  0.0000E+00 
 7  1.0000E+00       2    6  272  1.4705E+03   8.431  1.0397E-05  0.0000E+00 
 7  1.9953E+00       2    6  272  1.4705E+03   8.431  7.3291E-06  0.0000E+00 
 7  3.9811E+00       2    6  272  1.4705E+03   8.431  5.1451E-06  0.0000E+00 
 7  7.9433E+00       2    6  272  1.4705E+03   8.431  3.5829E-06  0.0000E+00 
 7  1.5849E+01       2    6  272  1.4705E+03   8.431  2.4568E-06  0.0000E+00 
 7  3.1623E+01       2    6  272  1.4705E+03   8.431  1.6381E-06  0.0000E+00 
 7  6.3096E+01       2    6  272  1.4705E+03   8.431  1.0421E-06  0.0000E+00 
 7  1.2589E+02       2    6  272  1.4705E+03   8.431  6.1828E-07  0.0000E+00 
 7  2.5119E+02       2    6  272  1.4705E+03   8.431  3.3563E-07  0.0000E+00 
 7  5.0119E+02       2    6  272  1.4705E+03   8.431  1.6542E-07  0.0000E+00 
 7  1.0000E+00       2    7  272  1.4678E+03   8.447  4.1079E-04  0.0000E+00 
 7  1.9953E+00       2    7  272  1.4678E+03   8.447  2.9096E-04  0.0000E+00 
 7  3.9811E+00       2    7  272  1.4678E+03   8.447  2.0618E-04  0.0000E+00 
 7  7.9433E+00       2    7  272  1.4678E+03   8.447  1.4625E-04  0.0000E+00 
 7  1.5849E+01       2    7  272  1.4678E+03   8.447  1.0394E-04  0.0000E+00 
 7  3.1623E+01       2    7  272  1.4678E+03   8.447  7.4142E-05  0.0000E+00 
 7  6.3096E+01       2    7  272  1.4678E+03   8.447  5.3251E-05  0.0000E+00 
 7  1.2589E+02       2    7  272  1.4678E+03   8.447  3.8680E-05  0.0000E+00 
 7  2.5119E+02       2    7  272  1.4678E+03   8.447  2.8522E-05  0.0000E+00 
 7  5.0119E+02       2    7  272  1.4678E+03   8.447  2.1302E-05  0.0000E+00 
 7  1.0000E+00       2    8  272  1.4419E+03   8.599  1.1251E-05  0.0000E+00 
 7  1.9953E+00       2    8  272  1.4419E+03   8.599  7.9316E-06  0.0000E+00 
 7  3.9811E+00       2    8  272  1.4419E+03   8.599  5.5684E-06  0.0000E+00 
 7  7.9433E+00       2    8  272  1.4419E+03   8.599  3.8780E-06  0.0000E+00 
 7  1.5849E+01       2    8  272  1.4419E+03   8.599  2.6597E-06  0.0000E+00 
 7  3.1623E+01       2    8  272  1.4419E+03   8.599  1.7740E-06  0.0000E+00 
 7  6.3096E+01       2    8  272  1.4419E+03   8.599  1.1293E-06  0.0000E+00 
 7  1.2589E+02       2    8  272  1.4419E+03   8.599  6.7071E-07  0.0000E+00 
 7  2.5119E+02       2    8  272  1.4419E+03   8.599  3.6461E-07  0.0000E+00 
 7  5.0119E+02       2    8  272  1.4419E+03   8.599  1.8001E-07  0.0000E+00 
 7  1.0000E+00       2   10  272  1.4228E+03   8.714  1.7523E-04  0.0000E+00 
 7  1.9953E+00       2   10  272  1.4228E+03   8.714  1.2413E-04  0.0000E+00 
 7  3.9811E+00       2   10  272  1.4228E+03   8.714  8.7985E-05  0.0000E+00 
 7  7.9433E+00       2   10  272  1.4228E+03   8.714  6.2443E-05  0.0000E+00 
 7  1.5849E+01       2   10  272  1.4228E+03   8.714  4.4424E-05  0.0000E+00 
 7  3.1623E+01       2   10  272  1.4228E+03   8.714  3.1755E-05  0.0000E+00 
 7  6.3096E+01       2   10  272  1.4228E+03   8.714  2.2898E-05  0.0000E+00 
 7  1.2589E+02       2   10  272  1.4228E+03   8.714  1.6753E-05  0.0000E+00 
 7  2.5119E+02       2   10  272  1.4228E+03   8.714  1.2500E-05  0.0000E+00 
 7  5.0119E+02       2   10  272  1.4228E+03   8.714  9.4916E-06  0.0000E+00 
 7  1.0000E+00       2   11  272  1.4165E+03   8.753  1.8174E-05  0.0000E+00 
 7  1.9953E+00       2   11  272  1.4165E+03   8.753  1.2813E-05  0.0000E+00 
 7  3.9811E+00       2   11  272  1.4165E+03   8.753  8.9956E-06  0.0000E+00 
 7  7.9433E+00       2   11  272  1.4165E+03   8.753  6.2654E-06  0.0000E+00 
 7  1.5849E+01       2   11  272  1.4165E+03   8.753  4.2979E-06  0.0000E+00 
 7  3.1623E+01       2   11  272  1.4165E+03   8.753  2.8677E-06  0.0000E+00 
 7  6.3096E+01       2   11  272  1.4165E+03   8.753  1.8265E-06  0.0000E+00 
 7  1.2589E+02       2   11  272  1.4165E+03   8.753  1.0859E-06  0.0000E+00 
 7  2.5119E+02       2   11  272  1.4165E+03   8.753  5.9105E-07  0.0000E+00 
 7  5.0119E+02       2   11  272  1.4165E+03   8.753  2.9227E-07  0.0000E+00 
 7  1.0000E+00       2   12  272  1.4046E+03   8.827  3.5004E-05  0.0000E+00 
 7  1.9953E+00       2   12  272  1.4046E+03   8.827  2.4798E-05  0.0000E+00 
 7  3.9811E+00       2   12  272  1.4046E+03   8.827  1.7580E-05  0.0000E+00 
 7  7.9433E+00       2   12  272  1.4046E+03   8.827  1.2479E-05  0.0000E+00 
 7  1.5849E+01       2   12  272  1.4046E+03   8.827  8.8823E-06  0.0000E+00 
 7  3.1623E+01       2   12  272  1.4046E+03   8.827  6.3553E-06  0.0000E+00 
 7  6.3096E+01       2   12  272  1.4046E+03   8.827  4.5912E-06  0.0000E+00 
 7  1.2589E+02       2   12  272  1.4046E+03   8.827  3.3703E-06  0.0000E+00 
 7  2.5119E+02       2   12  272  1.4046E+03   8.827  2.5284E-06  0.0000E+00 
 7  5.0119E+02       2   12  272  1.4046E+03   8.827  1.9343E-06  0.0000E+00 
 7  1.0000E+00     302    0   15  8.8702E+02  13.978  1.5320E-01  3.4698E-02 
 7  1.9953E+00     302    0   15  8.8702E+02  13.978  1.0577E-01  2.0583E-02 
 7  3.9811E+00     302    0   15  8.8702E+02  13.978  7.3325E-02  1.3940E-02 
 7  7.9433E+00     302    0   15  8.8702E+02  13.978  5.0845E-02  9.3410E-03 
 7  1.5849E+01     302    0   15  8.8702E+02  13.978  3.5306E-02  6.4505E-03 
 7  3.1623E+01     302    0   15  8.8702E+02  13.978  2.4424E-02  6.8638E-03 
 7  6.3096E+01     302    0   15  8.8702E+02  13.978  1.6690E-02  6.8476E-03 
 7  1.2589E+02     302    0   15  8.8702E+02  13.978  1.1219E-02  4.5237E-03 
 7  2.5119E+02     302    0   15  8.8702E+02  13.978  7.3931E-03  2.2295E-03 
 7  5.0119E+02     302    0   15  8.8702E+02  13.978  4.7221E-03  9.3639E-04 
 7  1.0000E+00     302    0   16  8.9516E+02  13.850  2.5547E-03  1.7748E-01 
 7  1.9953E+00     302    0   16  8.9516E+02  13.850  1.7181E-03  1.1974E-01 
 7  3.9811E+00     302    0   16  8.9516E+02  13.850  1.1539E-03  7.8161E-02 
 7  7.9433E+00     302    0   16  8.9516E+02  13.850  7.6969E-04  4.2995E-02 
 7  1.5849E+01     302    0   16  8.9516E+02  13.850  5.0868E-04  2.0265E-02 
 7  3.1623E+01     302    0   16  8.9516E+02  13.850  3.3081E-04  9.4268E-03 
 7  6.3096E+01     302    0   16  8.9516E+02  13.850  2.1008E-04  4.9416E-03 
 7  1.2589E+02     302    0   16  8.9516E+02  13.850  1.3021E-04  2.5483E-03 
 7  2.5119E+02     302    0   16  8.9516E+02  13.850  7.8931E-05  1.1557E-03 
 7  5.0119E+02     302    0   16  8.9516E+02  13.850  4.6450E-05  4.7090E-04 
 7  1.0000E+00     302    0   18  9.0043E+02  13.769  6.3041E-04  1.7601E-01 
 7  1.9953E+00     302    0   18  9.0043E+02  13.769  4.3488E-04  1.3747E-01 
 7  3.9811E+00     302    0   18  9.0043E+02  13.769  2.9987E-04  9.4538E-02 
 7  7.9433E+00     302    0   18  9.0043E+02  13.769  2.0551E-04  5.5521E-02 
 7  1.5849E+01     302    0   18  9.0043E+02  13.769  1.4009E-04  2.8289E-02 
 7  3.1623E+01     302    0   18  9.0043E+02  13.769  9.4208E-05  1.4829E-02 
 7  6.3096E+01     302    0   18  9.0043E+02  13.769  6.1682E-05  9.7382E-03 
 7  1.2589E+02     302    0   18  9.0043E+02  13.769  3.9066E-05  6.0418E-03 
 7  2.5119E+02     302    0   18  9.0043E+02  13.769  2.3849E-05  3.0269E-03 
 7  5.0119E+02     302    0   18  9.0043E+02  13.769  1.3871E-05  1.2951E-03 
 7  1.0000E+00     302    0   19  9.0465E+02  13.705  3.7697E-06  9.5332E-04 
 7  1.9953E+00     302    0   19  9.0465E+02  13.705  2.6310E-06  7.1557E-04 
 7  3.9811E+00     302    0   19  9.0465E+02  13.705  1.8395E-06  4.7550E-04 
 7  7.9433E+00     302    0   19  9.0465E+02  13.705  1.2813E-06  2.6870E-04 
 7  1.5849E+01     302    0   19  9.0465E+02  13.705  8.9167E-07  1.2931E-04 
 7  3.1623E+01     302    0   19  9.0465E+02  13.705  6.1643E-07  5.6718E-05 
 7  6.3096E+01     302    0   19  9.0465E+02  13.705  4.1916E-07  2.4622E-05 
 7  1.2589E+02     302    0   19  9.0465E+02  13.705  2.7925E-07  1.0541E-05 
 7  2.5119E+02     302    0   19  9.0465E+02  13.705  1.8180E-07  4.2724E-06 
 7  5.0119E+02     302    0   19  9.0465E+02  13.705  1.1392E-07  1.6421E-06 
 7  1.0000E+00     302    0   20  9.1221E+02  13.592  8.1976E-03  5.3662E-04 
 7  1.9953E+00     302    0   20  9.1221E+02  13.592  5.5770E-03  4.7198E-04 
 7  3.9811E+00     302    0   20  9.1221E+02  13.592  3.8028E-03  4.1090E-04 
 7  7.9433E+00     302    0   20  9.1221E+02  13.592  2.5871E-03  3.3405E-04 
 7  1.5849E+01     302    0   20  9.1221E+02  13.592  1.7513E-03  2.8793E-04 
 7  3.1623E+01     302    0   20  9.1221E+02  13.592  1.1705E-03  3.9555E-04 
 7  6.3096E+01     302    0   20  9.1221E+02  13.592  7.6463E-04  4.3286E-04 
 7  1.2589E+02     302    0   20  9.1221E+02  13.592  4.8528E-04  2.9295E-04 
 7  2.5119E+02     302    0   20  9.1221E+02  13.592  2.9789E-04  1.4567E-04 
 7  5.0119E+02     302    0   20  9.1221E+02  13.592  1.7521E-04  6.1400E-05 
 7  1.0000E+00     302    0   21  9.1737E+02  13.515  1.2503E-06  6.9474E-04 
 7  1.9953E+00     302    0   21  9.1737E+02  13.515  8.7495E-07  8.3539E-04 
 7  3.9811E+00     302    0   21  9.1737E+02  13.515  6.1355E-07  6.5692E-04 
 7  7.9433E+00     302    0   21  9.1737E+02  13.515  4.2987E-07  3.9742E-04 
 7  1.5849E+01     302    0   21  9.1737E+02  13.515  3.0122E-07  1.9974E-04 
 7  3.1623E+01     302    0   21  9.1737E+02  13.515  2.1032E-07  8.8485E-05 
 7  6.3096E+01     302    0   21  9.1737E+02  13.515  1.4530E-07  3.6220E-05 
 7  1.2589E+02     302    0   21  9.1737E+02  13.515  9.8761E-08  1.4087E-05 
 7  2.5119E+02     302    0   21  9.1737E+02  13.515  6.5586E-08  5.2736E-06 
