 8  1.0000E+00       2    0  226  1.7558E+03   7.061  1.5370E-01  0.0000E+00 
 8  1.9953E+00       2    0  226  1.7558E+03   7.061  1.0876E-01  0.0000E+00 
 8  3.9811E+00       2    0  226  1.7558E+03   7.061  7.6929E-02  0.0000E+00 
 8  7.9433E+00       2    0  226  1.7558E+03   7.061  5.4364E-02  0.0000E+00 
 8  1.5849E+01       2    0  226  1.7558E+03   7.061  3.8351E-02  0.0000E+00 
 8  3.1623E+01       2    0  226  1.7558E+03   7.061  2.6962E-02  0.0000E+00 
 8  6.3096E+01       2    0  226  1.7558E+03   7.061  1.8832E-02  0.0000E+00 
 8  1.2589E+02       2    0  226  1.7558E+03   7.061  1.2992E-02  0.0000E+00 
 8  2.5119E+02       2    0  226  1.7558E+03   7.061  8.7672E-03  0.0000E+00 
 8  5.0119E+02       2    0  226  1.7558E+03   7.061  5.7025E-03  0.0000E+00 
 8  1.0000E+00       2    1  226  1.7443E+03   7.108  2.8031E-02  0.0000E+00 
 8  1.9953E+00       2    1  226  1.7443E+03   7.108  1.9836E-02  0.0000E+00 
 8  3.9811E+00       2    1  226  1.7443E+03   7.108  1.4030E-02  0.0000E+00 
 8  7.9433E+00       2    1  226  1.7443E+03   7.108  9.9153E-03  0.0000E+00 
 8  1.5849E+01       2    1  226  1.7443E+03   7.108  6.9952E-03  0.0000E+00 
 8  3.1623E+01       2    1  226  1.7443E+03   7.108  4.9187E-03  0.0000E+00 
 8  6.3096E+01       2    1  226  1.7443E+03   7.108  3.4365E-03  0.0000E+00 
 8  1.2589E+02       2    1  226  1.7443E+03   7.108  2.3720E-03  0.0000E+00 
 8  2.5119E+02       2    1  226  1.7443E+03   7.108  1.6019E-03  0.0000E+00 
 8  5.0119E+02       2    1  226  1.7443E+03   7.108  1.0430E-03  0.0000E+00 
 8  1.0000E+00       2    2  226  1.7400E+03   7.126  3.2691E-02  0.0000E+00 
 8  1.9953E+00       2    2  226  1.7400E+03   7.126  2.3134E-02  0.0000E+00 
 8  3.9811E+00       2    2  226  1.7400E+03   7.126  1.6363E-02  0.0000E+00 
 8  7.9433E+00       2    2  226  1.7400E+03   7.126  1.1565E-02  0.0000E+00 
 8  1.5849E+01       2    2  226  1.7400E+03   7.126  8.1595E-03  0.0000E+00 
 8  3.1623E+01       2    2  226  1.7400E+03   7.126  5.7383E-03  0.0000E+00 
 8  6.3096E+01       2    2  226  1.7400E+03   7.126  4.0104E-03  0.0000E+00 
 8  1.2589E+02       2    2  226  1.7400E+03   7.126  2.7698E-03  0.0000E+00 
 8  2.5119E+02       2    2  226  1.7400E+03   7.126  1.8723E-03  0.0000E+00 
 8  5.0119E+02       2    2  226  1.7400E+03   7.126  1.2207E-03  0.0000E+00 
 8  1.0000E+00       2    3  226  1.7293E+03   7.170  1.4142E-03  0.0000E+00 
 8  1.9953E+00       2    3  226  1.7293E+03   7.170  1.0008E-03  0.0000E+00 
 8  3.9811E+00       2    3  226  1.7293E+03   7.170  7.0798E-04  0.0000E+00 
 8  7.9433E+00       2    3  226  1.7293E+03   7.170  5.0047E-04  0.0000E+00 
