 7  1.0000E+00       2    0  272  1.8608E+02  66.630  1.4902E-02  0.0000E+00 
 7  1.9953E+00       2    0  272  1.8608E+02  66.630  1.0523E-02  0.0000E+00 
 7  3.9811E+00       2    0  272  1.8608E+02  66.630  7.4124E-03  0.0000E+00 
 7  7.9433E+00       2    0  272  1.8608E+02  66.630  5.1960E-03  0.0000E+00 
 7  1.5849E+01       2    0  272  1.8608E+02  66.630  3.6080E-03  0.0000E+00 
 7  3.1623E+01       2    0  272  1.8608E+02  66.630  2.4608E-03  0.0000E+00 
 7  6.3096E+01       2    0  272  1.8608E+02  66.630  1.6263E-03  0.0000E+00 
 7  1.2589E+02       2    0  272  1.8608E+02  66.630  1.0235E-03  0.0000E+00 
 7  2.5119E+02       2    0  272  1.8608E+02  66.630  6.0306E-04  0.0000E+00 
 7  5.0119E+02       2    0  272  1.8608E+02  66.630  3.2856E-04  0.0000E+00 
 7  1.0000E+00       2    1  272  1.7866E+02  69.396  1.6186E-02  0.0000E+00 
 7  1.9953E+00       2    1  272  1.7866E+02  69.396  1.1441E-02  0.0000E+00 
 7  3.9811E+00       2    1  272  1.7866E+02  69.396  8.0743E-03  0.0000E+00 
 7  7.9433E+00       2    1  272  1.7866E+02  69.396  5.6806E-03  0.0000E+00 
 7  1.5849E+01       2    1  272  1.7866E+02  69.396  3.9697E-03  0.0000E+00 
 7  3.1623E+01       2    1  272  1.7866E+02  69.396  2.7347E-03  0.0000E+00 
 7  6.3096E+01       2    1  272  1.7866E+02  69.396  1.8320E-03  0.0000E+00 
 7  1.2589E+02       2    1  272  1.7866E+02  69.396  1.1714E-03  0.0000E+00 
 7  2.5119E+02       2    1  272  1.7866E+02  69.396  7.0128E-04  0.0000E+00 
 7  5.0119E+02       2    1  272  1.7866E+02  69.396  3.8758E-04  0.0000E+00 
 7  1.0000E+00       2    3  272  1.7539E+02  70.691  2.2427E-03  0.0000E+00 
 7  1.9953E+00       2    3  272  1.7539E+02  70.691  1.5861E-03  0.0000E+00 
 7  3.9811E+00       2    3  272  1.7539E+02  70.691  1.1205E-03  0.0000E+00 
